series;x;y;z
SeriesA;185;190;1.010917242
SeriesB;185;190;0.822199625
SeriesA;185;191;0.74
SeriesB;185;191;0.849344629
SeriesA;185;192;0.770553699
SeriesB;185;192;0.863459967
SeriesA;185;193;0.868506458
SeriesB;185;193;0.67289959
SeriesA;185;194;0.810876035
SeriesB;185;194;0.67289959
SeriesA;185;195;0.852335165
SeriesB;185;195;0.67289959
SeriesA;185;196;0.731884058
SeriesB;185;196;0.675939374
SeriesA;185;197;0.651893939
SeriesB;185;197;0.655929197
SeriesA;185;198;0.731908275
SeriesB;185;198;0.675708463
SeriesA;185;199;0.908038731
SeriesB;185;199;0.655929197
SeriesA;185;200;0.79
SeriesB;185;200;0.655929197
SeriesA;185;201;0.821925731
SeriesB;185;201;0.677128233
SeriesA;185;202;0.83869724
SeriesB;185;202;0.677128233
SeriesA;185;203;0.72
SeriesB;185;203;0.691127232
SeriesA;185;204;0.63
SeriesB;185;204;0.707666852
SeriesA;185;205;0.721911208
SeriesB;185;205;0.752185004
SeriesA;185;206;0.637886525
SeriesB;185;206;0.741845331
SeriesA;185;207;0.668563988
SeriesB;185;207;0.751845331
SeriesA;185;208;0.630524554
SeriesB;185;208;0.673445724
SeriesA;185;209;0.574282787
SeriesB;185;209;0.676589096
SeriesA;185;210;0.471738001
SeriesB;185;210;0.67
SeriesA;185;211;0.43455318
SeriesB;185;211;0.758767361
SeriesA;185;212;0.551302083
SeriesB;185;212;0.735677083
SeriesA;185;213;0.416316633
SeriesB;185;213;0.749025107
SeriesA;185;214;0.532626916
SeriesB;185;214;0.68
SeriesA;185;215;0.49587917
SeriesB;185;215;0.858623321
SeriesA;185;216;0.353072917
SeriesB;185;216;0.729865329
SeriesA;185;217;0.292225455
SeriesB;185;217;0.55
SeriesA;185;218;0.349101027
SeriesB;185;218;0.430592758
SeriesA;185;219;0.315504808
SeriesB;185;219;0.298849089
SeriesA;185;220;0.343572443
SeriesB;185;220;0.28928008
SeriesA;185;221;0.13199094
SeriesB;185;221;0.110946085
SeriesA;194;1;0.736740981
SeriesB;194;1;0.03
SeriesA;194;2;0.62743844
SeriesB;194;2;0.09
SeriesA;194;3;0.54
SeriesB;194;3;0.177256944
SeriesA;194;4;0.41
SeriesB;194;4;0.108382937
SeriesA;194;5;0.312842024
SeriesB;194;5;0.294811194
SeriesA;194;6;0.768812958
SeriesB;194;6;0.698480166
SeriesA;194;7;0.913399058
SeriesB;194;7;0.907800099
SeriesA;194;8;1.163687614
SeriesB;194;8;1.126522436
SeriesA;194;9;1.063622835
SeriesB;194;9;1.148555871
SeriesA;194;10;1.129217397
SeriesB;194;10;1.133972538
SeriesA;194;11;1.172898629
SeriesB;194;11;1.208575712
SeriesA;194;12;1.105698728
SeriesB;194;12;1.109946564
SeriesA;194;13;1.156353152
SeriesB;194;13;1.12155878
SeriesA;194;14;1.135163014
SeriesB;194;14;1.1214545
SeriesA;194;15;1.09773343
SeriesB;194;15;1.108467487
SeriesA;194;16;1.080238772
SeriesB;194;16;1.125828598
SeriesA;194;17;1.083371056
SeriesB;194;17;1.125828598
SeriesA;194;18;1.118545951
SeriesB;194;18;1.127542163
SeriesA;194;19;1.042820114
SeriesB;194;19;1.15
SeriesA;194;20;1.141097358
SeriesB;194;20;1.079068588
SeriesA;194;21;1.047853188
SeriesB;194;21;0.988625697
SeriesA;194;22;0.95865957
SeriesB;194;22;1.001307807
SeriesA;194;23;1.043048878
SeriesB;194;23;1.086724473
SeriesA;194;24;0.936950289
SeriesB;194;24;1.098858433
SeriesA;194;25;0.984575321
SeriesB;194;25;1.179707792
SeriesA;194;26;1.118415179
SeriesB;194;26;1.207051542
SeriesA;194;27;1.211478626
SeriesB;194;27;1.207051542
SeriesA;194;28;0.998007982
SeriesB;194;28;1.215064363
SeriesA;194;29;1.051262279
SeriesB;194;29;1.211218209
SeriesA;194;30;1.117928946
SeriesB;194;30;1.216887279
SeriesA;194;31;1.239732923
SeriesB;194;31;1.216887279
SeriesA;194;32;1.174665179
SeriesB;194;32;1.226190476
SeriesA;194;33;1.188182044
SeriesB;194;33;1.187562004
SeriesA;194;34;1.174741491
SeriesB;194;34;1.224020337
SeriesA;194;35;1.215091766
SeriesB;194;35;1.224020337
SeriesA;194;36;1.150708753
SeriesB;194;36;1.224020337
SeriesA;194;37;1.182747894
SeriesB;194;37;1.233174031
SeriesA;194;38;1.196566888
SeriesB;194;38;1.236646253
SeriesA;194;39;1.158857202
SeriesB;194;39;1.267896253
SeriesA;194;40;1.158857202
SeriesB;194;40;1.287092682
SeriesA;194;41;1.156525853
SeriesB;194;41;1.287092682
SeriesA;194;42;1.260419702
SeriesB;194;42;1.287092682
SeriesA;194;43;1.254690535
SeriesB;194;43;1.274308591
SeriesA;194;44;1.252954424
SeriesB;194;44;1.240654745
SeriesA;194;45;1.259221681
SeriesB;194;45;1.227433591
SeriesA;194;46;1.17
SeriesB;194;46;1.206079424
SeriesA;194;47;1.200367254
SeriesB;194;47;1.20848327
SeriesA;194;48;1.161616162
SeriesB;194;48;1.20848327
SeriesA;194;49;1.140414187
SeriesB;194;49;1.20848327
SeriesA;194;50;1.263740079
SeriesB;194;50;1.166394977
SeriesA;194;51;1.250164332
SeriesB;194;51;1.166394977
SeriesA;194;52;1.188666802
SeriesB;194;52;1.183929699
SeriesA;194;53;1.183309659
SeriesB;194;53;1.183929699
SeriesA;194;54;1.188940183
SeriesB;194;54;1.156461941
SeriesA;194;55;1.312113321
SeriesB;194;55;1.188388348
SeriesA;194;56;1.246163645
SeriesB;194;56;1.188388348
SeriesA;194;57;1.226054067
SeriesB;194;57;1.15215583
SeriesA;194;58;1.304422574
SeriesB;194;58;1.233219818
SeriesA;194;59;1.192567415
SeriesB;194;59;1.233219818
SeriesA;194;60;1.187415449
SeriesB;194;60;1.260997249
SeriesA;194;61;1.260997249
SeriesB;194;61;1.260997249
SeriesA;194;62;1.229261103
SeriesB;194;62;1.260997249
SeriesA;194;63;1.279463158
SeriesB;194;63;1.260997249
SeriesA;194;64;1.24096884
SeriesB;194;64;1.272715999
SeriesA;194;65;1.262291441
SeriesB;194;65;1.241465999
SeriesA;194;66;1.21314909
SeriesB;194;66;1.234079636
SeriesA;194;67;1.16050009
SeriesB;194;67;1.171907433
SeriesA;194;68;1.150595238
SeriesB;194;68;1.171907433
SeriesA;194;69;1.160192043
SeriesB;194;69;1.210543796
SeriesA;194;70;1.230022321
SeriesB;194;70;1.242839105
SeriesA;194;71;1.159907107
SeriesB;194;71;1.249957161
SeriesA;194;72;1.28275726
SeriesB;194;72;1.263292242
SeriesA;194;73;1.219428662
SeriesB;194;73;1.263292242
SeriesA;194;74;1.223171447
SeriesB;194;74;1.298448492
SeriesA;194;75;1.106259019
SeriesB;194;75;1.267198492
SeriesA;194;76;1.180342206
SeriesB;194;76;1.280094125
SeriesA;194;77;1.178791592
SeriesB;194;77;1.2480861
SeriesA;194;78;1.170197511
SeriesB;194;78;1.2480861
SeriesA;194;79;1.14225358
SeriesB;194;79;1.2480861
SeriesA;194;80;1.13
SeriesB;194;80;1.2480861
SeriesA;194;81;1.179407073
SeriesB;194;81;1.273496454
SeriesA;194;82;1.1454506
SeriesB;194;82;1.273496454
SeriesA;194;83;1.224811387
SeriesB;194;83;1.274127767
SeriesA;194;84;1.253554518
SeriesB;194;84;1.274127767
SeriesA;194;85;1.135517781
SeriesB;194;85;1.274127767
SeriesA;194;86;1.21710709
SeriesB;194;86;1.280204604
SeriesA;194;87;1.114044878
SeriesB;194;87;1.280204604
SeriesA;194;88;1.279920065
SeriesB;194;88;1.27278893
SeriesA;194;89;1.214981618
SeriesB;194;89;1.291886152
SeriesA;194;90;1.202612058
SeriesB;194;90;1.207163481
SeriesA;194;91;1.19
SeriesB;194;91;1.207163481
SeriesA;194;92;1.115248684
SeriesB;194;92;1.207163481
SeriesA;194;93;1.284570362
SeriesB;194;93;1.207163481
SeriesA;194;94;1.207163481
SeriesB;194;94;1.207163481
SeriesA;194;95;1.215465332
SeriesB;194;95;1.207163481
SeriesA;194;96;1.123872987
SeriesB;194;96;1.207163481
SeriesA;194;97;1.18
SeriesB;194;97;1.205585198
SeriesA;194;98;1.198550798
SeriesB;194;98;1.14685887
SeriesA;194;99;1.191030369
SeriesB;194;99;1.16
SeriesA;194;100;1.089584792
SeriesB;194;100;1.16
SeriesA;194;101;1.099798537
SeriesB;194;101;1.16
SeriesA;194;102;1.079759303
SeriesB;194;102;1.114050431
SeriesA;194;103;1.069396749
SeriesB;194;103;1.114050431
SeriesA;194;104;1.12560307
SeriesB;194;104;1.22059805
SeriesA;194;105;1.161778846
SeriesB;194;105;1.220282393
SeriesA;194;106;1.253338484
SeriesB;194;106;1.220282393
SeriesA;194;107;1.067331933
SeriesB;194;107;1.108964133
SeriesA;194;108;1.104722101
SeriesB;194;108;1.108964133
SeriesA;194;109;1.07641547
SeriesB;194;109;1.108964133
SeriesA;194;110;1.072458965
SeriesB;194;110;1.108964133
SeriesA;194;111;1.080124563
SeriesB;194;111;1.108964133
SeriesA;194;112;1.068697081
SeriesB;194;112;1.108964133
SeriesA;194;113;1.093925519
SeriesB;194;113;1.108964133
SeriesA;194;114;1.116169508
SeriesB;194;114;1.108964133
SeriesA;194;115;1.12
SeriesB;194;115;1.100545966
SeriesA;194;116;1.104659193
SeriesB;194;116;1.100545966
SeriesA;194;117;1.040496483
SeriesB;194;117;1.137103175
SeriesA;194;118;1.114127539
SeriesB;194;118;1.049319084
SeriesA;194;119;1.10128186
SeriesB;194;119;1.046766428
SeriesA;194;120;1.063708167
SeriesB;194;120;1.006089917
SeriesA;194;121;0.972435897
SeriesB;194;121;1.006089917
SeriesA;194;122;0.992051091
SeriesB;194;122;1.024039155
SeriesA;194;123;1.036755042
SeriesB;194;123;1.024039155
SeriesA;194;124;0.99183536
SeriesB;194;124;1.024039155
SeriesA;194;125;0.997149725
SeriesB;194;125;1.015418696
SeriesA;194;126;1.007368326
SeriesB;194;126;1.015418696
SeriesA;194;127;1.050913149
SeriesB;194;127;1.017962766
SeriesA;194;128;1.037182089
SeriesB;194;128;0.952661661
SeriesA;194;129;1.029024621
SeriesB;194;129;0.952661661
SeriesA;194;130;0.987722419
SeriesB;194;130;0.931195887
SeriesA;194;131;0.89715017
SeriesB;194;131;0.931195887
SeriesA;194;132;0.942626756
SeriesB;194;132;0.931195887
SeriesA;194;133;0.958666464
SeriesB;194;133;0.931195887
SeriesA;194;134;0.997958445
SeriesB;194;134;0.931195887
SeriesA;194;135;0.949510906
SeriesB;194;135;0.931195887
SeriesA;194;136;0.911739639
SeriesB;194;136;0.934711512
SeriesA;194;137;0.99
SeriesB;194;137;0.934711512
SeriesA;194;138;0.895684524
SeriesB;194;138;0.952661661
SeriesA;194;139;0.93812532
SeriesB;194;139;0.952661661
SeriesA;194;140;0.937848621
SeriesB;194;140;0.975727137
SeriesA;194;141;0.96
SeriesB;194;141;0.975727137
SeriesA;194;142;0.956616951
SeriesB;194;142;0.975727137
SeriesA;194;143;0.927490023
SeriesB;194;143;0.941352137
SeriesA;194;144;0.847806395
SeriesB;194;144;0.927107008
SeriesA;194;145;0.95236066
SeriesB;194;145;0.927107008
SeriesA;194;146;0.82972132
SeriesB;194;146;0.913409767
SeriesA;194;147;0.940730689
SeriesB;194;147;0.882601687
SeriesA;194;148;0.92744352
SeriesB;194;148;0.882601687
SeriesA;194;149;0.896034067
SeriesB;194;149;0.88903551
SeriesA;194;150;0.927644751
SeriesB;194;150;0.900499414
SeriesA;194;151;0.859827065
SeriesB;194;151;0.88468502
SeriesA;194;152;0.950059186
SeriesB;194;152;0.916794057
SeriesA;194;153;0.892271695
SeriesB;194;153;0.916794057
SeriesA;194;154;0.945613501
SeriesB;194;154;0.961979167
SeriesA;194;155;0.940175189
SeriesB;194;155;0.952414773
SeriesA;194;156;0.814000496
SeriesB;194;156;0.960800528
SeriesA;194;157;0.998462865
SeriesB;194;157;0.939967194
SeriesA;194;158;0.88
SeriesB;194;158;0.933717194
SeriesA;194;159;0.968530168
SeriesB;194;159;0.946406588
SeriesA;194;160;0.839679588
SeriesB;194;160;0.946406588
SeriesA;194;161;0.968804995
SeriesB;194;161;0.917239922
SeriesA;194;162;0.89077381
SeriesB;194;162;0.917239922
SeriesA;194;163;0.756812703
SeriesB;194;163;0.917239922
SeriesA;194;164;0.811244072
SeriesB;194;164;0.964114922
SeriesA;194;165;0.937845314
SeriesB;194;165;0.964114922
SeriesA;194;166;0.830397985
SeriesB;194;166;0.964114922
SeriesA;194;167;0.90
SeriesB;194;167;0.964114922
SeriesA;194;168;0.870042978
SeriesB;194;168;0.964114922
SeriesA;194;169;0.838061438
SeriesB;194;169;0.964114922
SeriesA;194;170;0.856701632
SeriesB;194;170;1.029739922
SeriesA;194;171;0.852572167
SeriesB;194;171;1.029739922
SeriesA;194;172;0.820072115
SeriesB;194;172;1.029739922
SeriesA;194;173;0.810408654
SeriesB;194;173;1.029739922
SeriesA;194;174;0.838965774
SeriesB;194;174;1.029739922
SeriesA;194;175;0.950390728
SeriesB;194;175;0.936946921
SeriesA;194;176;0.874145287
SeriesB;194;176;0.92561849
SeriesA;194;177;0.934784226
SeriesB;194;177;0.954495765
SeriesA;194;178;0.82989418
SeriesB;194;178;0.892739812
SeriesA;194;179;0.848690683
SeriesB;194;179;0.886787431
SeriesA;194;180;0.693301006
SeriesB;194;180;0.886787431
SeriesA;194;181;0.759858631
SeriesB;194;181;0.886587111
SeriesA;194;182;0.759858631
SeriesB;194;182;0.886587111
SeriesA;194;183;0.755989583
SeriesB;194;183;0.952212111
SeriesA;194;184;0.791280334
SeriesB;194;184;0.87
SeriesA;194;185;0.674221612
SeriesB;194;185;0.696864744
SeriesA;194;186;0.680791467
SeriesB;194;186;0.696864744
SeriesA;194;187;0.638901269
SeriesB;194;187;0.659750845
SeriesA;194;188;0.66
SeriesB;194;188;0.700096545
SeriesA;194;189;0.69387435
SeriesB;194;189;0.700096545
SeriesA;194;190;0.839412908
SeriesB;194;190;0.700096545
SeriesA;194;191;0.768713976
SeriesB;194;191;0.700096545
SeriesA;194;192;0.828656503
SeriesB;194;192;0.680591322
SeriesA;194;193;0.884672619
SeriesB;194;193;0.641893195
SeriesA;194;194;0.818520022
SeriesB;194;194;0.615556319
SeriesA;194;195;0.761817529
SeriesB;194;195;0.615556319
SeriesA;194;196;0.816573661
SeriesB;194;196;0.615556319
SeriesA;194;197;0.58
SeriesB;194;197;0.650641026
SeriesA;194;198;0.737934614
SeriesB;194;198;0.650641026
SeriesA;194;199;0.797506406
SeriesB;194;199;0.559507979
SeriesA;194;200;0.70
SeriesB;194;200;0.616447185
SeriesA;194;201;0.71030987
SeriesB;194;201;0.616447185
SeriesA;194;202;0.80
SeriesB;194;202;0.601774297
SeriesA;194;203;0.676793981
SeriesB;194;203;0.710600754
SeriesA;194;204;0.723339161
SeriesB;194;204;0.739880952
SeriesA;194;205;0.689174107
SeriesB;194;205;0.804166667
SeriesA;194;206;0.590277392
SeriesB;194;206;0.814670139
SeriesA;194;207;0.712748162
SeriesB;194;207;0.814670139
SeriesA;194;208;0.57264457
SeriesB;194;208;0.636432927
SeriesA;194;209;0.465992647
SeriesB;194;209;0.750446429
SeriesA;194;210;0.509011009
SeriesB;194;210;0.698098776
SeriesA;194;211;0.41
SeriesB;194;211;0.610743857
SeriesA;194;212;0.44
SeriesB;194;212;0.771583018
SeriesA;194;213;0.38
SeriesB;194;213;0.771378524
SeriesA;194;214;0.459895833
SeriesB;194;214;0.61
SeriesA;194;215;0.438006531
SeriesB;194;215;0.776422817
SeriesA;194;216;0.283788377
SeriesB;194;216;0.61640625
SeriesA;194;217;0.233230311
SeriesB;194;217;0.539600297
SeriesA;194;218;0.272017045
SeriesB;194;218;0.411522708
SeriesA;194;219;0.261217949
SeriesB;194;219;0.270773237
SeriesA;194;220;0.266065141
SeriesB;194;220;0.222226156
SeriesA;194;221;0.102490329
SeriesB;194;221;0.110946085
SeriesA;204;1;0.795670978
SeriesB;204;1;0.021614583
SeriesA;204;2;0.475402663
SeriesB;204;2;0.07
SeriesA;204;3;0.574078954
SeriesB;204;3;0.116319444
SeriesA;204;4;0.40
SeriesB;204;4;0.04
SeriesA;204;5;0.277785633
SeriesB;204;5;0.282993967
SeriesA;204;6;0.498872482
SeriesB;204;6;0.54
SeriesA;204;7;0.70
SeriesB;204;7;0.72
SeriesA;204;8;0.754092262
SeriesB;204;8;0.754092262
SeriesA;204;9;0.76281622
SeriesB;204;9;0.792113095
SeriesA;204;10;0.758482143
SeriesB;204;10;0.812946429
SeriesA;204;11;0.827269345
SeriesB;204;11;0.827269345
SeriesA;204;12;0.841331845
SeriesB;204;12;0.854873512
SeriesA;204;13;0.854873512
SeriesB;204;13;0.854873512
SeriesA;204;14;0.845052083
SeriesB;204;14;0.845052083
SeriesA;204;15;0.845052083
SeriesB;204;15;0.845052083
SeriesA;204;16;0.845052083
SeriesB;204;16;0.845052083
SeriesA;204;17;0.845052083
SeriesB;204;17;0.845052083
SeriesA;204;18;0.829427083
SeriesB;204;18;0.817708333
SeriesA;204;19;0.817708333
SeriesB;204;19;0.817708333
SeriesA;204;20;0.808779762
SeriesB;204;20;0.781994048
SeriesA;204;21;0.760795455
SeriesB;204;21;0.75
SeriesA;204;22;0.75
SeriesB;204;22;0.75
SeriesA;204;23;0.805208333
SeriesB;204;23;0.789322917
SeriesA;204;24;0.786458333
SeriesB;204;24;0.789322917
SeriesA;204;25;0.765811012
SeriesB;204;25;0.796019345
SeriesA;204;26;0.789583333
SeriesB;204;26;0.796019345
SeriesA;204;27;0.753050595
SeriesB;204;27;0.734561012
SeriesA;204;28;0.763727679
SeriesB;204;28;0.763727679
SeriesA;204;29;0.763727679
SeriesB;204;29;0.763727679
SeriesA;204;30;0.766852679
SeriesB;204;30;0.771019345
SeriesA;204;31;0.771019345
SeriesB;204;31;0.771019345
SeriesA;204;32;0.854352679
SeriesB;204;32;0.751488095
SeriesA;204;33;0.783928571
SeriesB;204;33;0.783928571
SeriesA;204;34;0.803137401
SeriesB;204;34;0.783928571
SeriesA;204;35;0.801339286
SeriesB;204;35;0.783928571
SeriesA;204;36;0.795647321
SeriesB;204;36;0.783928571
SeriesA;204;37;0.846540179
SeriesB;204;37;0.846540179
SeriesA;204;38;0.803571429
SeriesB;204;38;0.846540179
SeriesA;204;39;0.828683036
SeriesB;204;39;0.862165179
SeriesA;204;40;0.875558036
SeriesB;204;40;0.862165179
SeriesA;204;41;0.862165179
SeriesB;204;41;0.862165179
SeriesA;204;42;0.828683036
SeriesB;204;42;0.862165179
SeriesA;204;43;0.888206845
SeriesB;204;43;0.888206845
SeriesA;204;44;0.932849702
SeriesB;204;44;0.92
SeriesA;204;45;0.919456845
SeriesB;204;45;0.92
SeriesA;204;46;0.90
SeriesB;204;46;0.90
SeriesA;204;47;0.872581845
SeriesB;204;47;0.87
SeriesA;204;48;0.90
SeriesB;204;48;0.87
SeriesA;204;49;0.872581845
SeriesB;204;49;0.87
SeriesA;204;50;0.885974702
SeriesB;204;50;0.87
SeriesA;204;51;0.874404762
SeriesB;204;51;0.90
SeriesA;204;52;0.90
SeriesB;204;52;0.87
SeriesA;204;53;0.90
SeriesB;204;53;0.87
SeriesA;204;54;0.872581845
SeriesB;204;54;0.872581845
SeriesA;204;55;0.888802083
SeriesB;204;55;0.872581845
SeriesA;204;56;0.906510417
SeriesB;204;56;0.872581845
SeriesA;204;57;0.831510417
SeriesB;204;57;0.862760417
SeriesA;204;58;0.821837798
SeriesB;204;58;0.894010417
SeriesA;204;59;0.865885417
SeriesB;204;59;0.894010417
SeriesA;204;60;0.878196023
SeriesB;204;60;0.90
SeriesA;204;61;0.87
SeriesB;204;61;0.90
SeriesA;204;62;0.882291667
SeriesB;204;62;0.90
SeriesA;204;63;0.841927083
SeriesB;204;63;0.90
SeriesA;204;64;0.824479167
SeriesB;204;64;0.795052083
SeriesA;204;65;0.795052083
SeriesB;204;65;0.795052083
SeriesA;204;66;0.824479167
SeriesB;204;66;0.795052083
SeriesA;204;67;0.77
SeriesB;204;67;0.795052083
SeriesA;204;68;0.873177083
SeriesB;204;68;0.795052083
SeriesA;204;69;0.79
SeriesB;204;69;0.795052083
SeriesA;204;70;0.86
SeriesB;204;70;0.82
SeriesA;204;71;0.797222222
SeriesB;204;71;0.836371528
SeriesA;204;72;0.832899306
SeriesB;204;72;0.836371528
SeriesA;204;73;0.820101687
SeriesB;204;73;0.836371528
SeriesA;204;74;0.822767857
SeriesB;204;74;0.805121528
SeriesA;204;75;0.804476687
SeriesB;204;75;0.787264385
SeriesA;204;76;0.789496528
SeriesB;204;76;0.844556052
SeriesA;204;77;0.893229167
SeriesB;204;77;0.834635417
SeriesA;204;78;0.73
SeriesB;204;78;0.834635417
SeriesA;204;79;0.793774802
SeriesB;204;79;0.834635417
SeriesA;204;80;0.80
SeriesB;204;80;0.834635417
SeriesA;204;81;0.818229167
SeriesB;204;81;0.865104167
SeriesA;204;82;0.783420139
SeriesB;204;82;0.865104167
SeriesA;204;83;0.80
SeriesB;204;83;0.853385417
SeriesA;204;84;0.812098665
SeriesB;204;84;0.853385417
SeriesA;204;85;0.818973214
SeriesB;204;85;0.865104167
SeriesA;204;86;0.732142857
SeriesB;204;86;0.875024802
SeriesA;204;87;0.842881944
SeriesB;204;87;0.875024802
SeriesA;204;88;0.777690972
SeriesB;204;88;0.863306052
SeriesA;204;89;0.87859623
SeriesB;204;89;0.860181052
SeriesA;204;90;0.836706349
SeriesB;204;90;0.841666667
SeriesA;204;91;0.820535714
SeriesB;204;91;0.841666667
SeriesA;204;92;0.807291667
SeriesB;204;92;0.841666667
SeriesA;204;93;0.827690972
SeriesB;204;93;0.841666667
SeriesA;204;94;0.770982143
SeriesB;204;94;0.841666667
SeriesA;204;95;0.822135417
SeriesB;204;95;0.841666667
SeriesA;204;96;0.815835813
SeriesB;204;96;0.788988095
SeriesA;204;97;0.792683532
SeriesB;204;97;0.788988095
SeriesA;204;98;0.795386905
SeriesB;204;98;0.791296551
SeriesA;204;99;0.793204365
SeriesB;204;99;0.788988095
SeriesA;204;100;0.784059343
SeriesB;204;100;0.747916667
SeriesA;204;101;0.719654131
SeriesB;204;101;0.78
SeriesA;204;102;0.762574405
SeriesB;204;102;0.78
SeriesA;204;103;0.72234623
SeriesB;204;103;0.766666667
SeriesA;204;104;0.764164807
SeriesB;204;104;0.78
SeriesA;204;105;0.79
SeriesB;204;105;0.770710784
SeriesA;204;106;0.749282213
SeriesB;204;106;0.739460784
SeriesA;204;107;0.72906746
SeriesB;204;107;0.731127451
SeriesA;204;108;0.753839737
SeriesB;204;108;0.731127451
SeriesA;204;109;0.727380952
SeriesB;204;109;0.731127451
SeriesA;204;110;0.736805556
SeriesB;204;110;0.74
SeriesA;204;111;0.713131313
SeriesB;204;111;0.74
SeriesA;204;112;0.717708333
SeriesB;204;112;0.708210784
SeriesA;204;113;0.711074689
SeriesB;204;113;0.699877451
SeriesA;204;114;0.721290688
SeriesB;204;114;0.708210784
SeriesA;204;115;0.7528586
SeriesB;204;115;0.708210784
SeriesA;204;116;0.745086684
SeriesB;204;116;0.708210784
SeriesA;204;117;0.711088217
SeriesB;204;117;0.750626457
SeriesA;204;118;0.641835422
SeriesB;204;118;0.711990093
SeriesA;204;119;0.721144134
SeriesB;204;119;0.711990093
SeriesA;204;120;0.66
SeriesB;204;120;0.696365093
SeriesA;204;121;0.626668124
SeriesB;204;121;0.696365093
SeriesA;204;122;0.669791667
SeriesB;204;122;0.696365093
SeriesA;204;123;0.654788614
SeriesB;204;123;0.70365676
SeriesA;204;124;0.662353098
SeriesB;204;124;0.70365676
SeriesA;204;125;0.665388258
SeriesB;204;125;0.696058455
SeriesA;204;126;0.632279597
SeriesB;204;126;0.696058455
SeriesA;204;127;0.650631313
SeriesB;204;127;0.663356435
SeriesA;204;128;0.61543932
SeriesB;204;128;0.663356435
SeriesA;204;129;0.598836233
SeriesB;204;129;0.644606435
SeriesA;204;130;0.60147951
SeriesB;204;130;0.622036991
SeriesA;204;131;0.58
SeriesB;204;131;0.622036991
SeriesA;204;132;0.6295654
SeriesB;204;132;0.622036991
SeriesA;204;133;0.59
SeriesB;204;133;0.622036991
SeriesA;204;134;0.59784417
SeriesB;204;134;0.622036991
SeriesA;204;135;0.592561432
SeriesB;204;135;0.622036991
SeriesA;204;136;0.609329212
SeriesB;204;136;0.622036991
SeriesA;204;137;0.563070437
SeriesB;204;137;0.622036991
SeriesA;204;138;0.60855315
SeriesB;204;138;0.644606435
SeriesA;204;139;0.599029425
SeriesB;204;139;0.644606435
SeriesA;204;140;0.608159722
SeriesB;204;140;0.646649184
SeriesA;204;141;0.57941732
SeriesB;204;141;0.65
SeriesA;204;142;0.542789104
SeriesB;204;142;0.65
SeriesA;204;143;0.577641701
SeriesB;204;143;0.65
SeriesA;204;144;0.553122215
SeriesB;204;144;0.65
SeriesA;204;145;0.571044478
SeriesB;204;145;0.619234411
SeriesA;204;146;0.56937004
SeriesB;204;146;0.619234411
SeriesA;204;147;0.571565312
SeriesB;204;147;0.629003982
SeriesA;204;148;0.6092529
SeriesB;204;148;0.629003982
SeriesA;204;149;0.556885541
SeriesB;204;149;0.629003982
SeriesA;204;150;0.605295139
SeriesB;204;150;0.629003982
SeriesA;204;151;0.586644998
SeriesB;204;151;0.629003982
SeriesA;204;152;0.56457284
SeriesB;204;152;0.61609318
SeriesA;204;153;0.612162449
SeriesB;204;153;0.61609318
SeriesA;204;154;0.619577471
SeriesB;204;154;0.61609318
SeriesA;204;155;0.606746032
SeriesB;204;155;0.61609318
SeriesA;204;156;0.57
SeriesB;204;156;0.61609318
SeriesA;204;157;0.588922709
SeriesB;204;157;0.61609318
SeriesA;204;158;0.592798046
SeriesB;204;158;0.61609318
SeriesA;204;159;0.59
SeriesB;204;159;0.61609318
SeriesA;204;160;0.591353265
SeriesB;204;160;0.61609318
SeriesA;204;161;0.625655768
SeriesB;204;161;0.593613576
SeriesA;204;162;0.625655768
SeriesB;204;162;0.593613576
SeriesA;204;163;0.567124976
SeriesB;204;163;0.593613576
SeriesA;204;164;0.567124976
SeriesB;204;164;0.593613576
SeriesA;204;165;0.612532461
SeriesB;204;165;0.597780243
SeriesA;204;166;0.608598392
SeriesB;204;166;0.597780243
SeriesA;204;167;0.584756043
SeriesB;204;167;0.597780243
SeriesA;204;168;0.57243529
SeriesB;204;168;0.616329116
SeriesA;204;169;0.653092806
SeriesB;204;169;0.627976843
SeriesA;204;170;0.593765783
SeriesB;204;170;0.627976843
SeriesA;204;171;0.610274389
SeriesB;204;171;0.627976843
SeriesA;204;172;0.593765783
SeriesB;204;172;0.627976843
SeriesA;204;173;0.59
SeriesB;204;173;0.627976843
SeriesA;204;174;0.636161367
SeriesB;204;174;0.627976843
SeriesA;204;175;0.675023609
SeriesB;204;175;0.595564332
SeriesA;204;176;0.669754464
SeriesB;204;176;0.595564332
SeriesA;204;177;0.650807511
SeriesB;204;177;0.613280123
SeriesA;204;178;0.631746032
SeriesB;204;178;0.613280123
SeriesA;204;179;0.631746032
SeriesB;204;179;0.613280123
SeriesA;204;180;0.580703777
SeriesB;204;180;0.613280123
SeriesA;204;181;0.612784091
SeriesB;204;181;0.613280123
SeriesA;204;182;0.605467623
SeriesB;204;182;0.613280123
SeriesA;204;183;0.613280123
SeriesB;204;183;0.610155123
SeriesA;204;184;0.623263889
SeriesB;204;184;0.623263889
SeriesA;204;185;0.623263889
SeriesB;204;185;0.623263889
SeriesA;204;186;0.623263889
SeriesB;204;186;0.623263889
SeriesA;204;187;0.623263889
SeriesB;204;187;0.623263889
SeriesA;204;188;0.601537698
SeriesB;204;188;0.594246032
SeriesA;204;189;0.5763184
SeriesB;204;189;0.594246032
SeriesA;204;190;0.619419643
